artist,date,time,city,title,theatre,type
洪之光,2019-04-28,19:30,北京,美丽中国,,舞台
余笛,2019-04-28,22:00,东方卫视,中国导演协会年度表彰大会,,电视/直播
刘彬濠,2019-04-30,19:30,武汉,亦X不染,,音乐会
星元,2019-04-30,19:30,武汉,亦X不染,,音乐会
李文豹,2019-04-30,19:30,武汉,亦X不染,,音乐会
王凯,2019-04-30,19:30,武汉,亦X不染,,音乐会
简弘亦,2019-04-30,19:30,武汉,亦X不染,,音乐会
陈博豪,2019-04-30,19:30,武汉,亦X不染,,音乐会
仝卓,2019-04-30,19:30,珠海,声入人心巡演,,音乐会
代玮,2019-04-30,19:30,珠海,声入人心巡演,,音乐会
周深,2019-04-30,19:30,珠海,声入人心巡演,,音乐会
翟李朔天,2019-04-30,19:30,珠海,声入人心巡演,,音乐会
蔡程昱,2019-04-30,19:30,珠海,声入人心巡演,,音乐会
阿云嘎,2019-04-30,19:30,珠海,声入人心巡演,,音乐会
陆宇鹏,2019-04-30,19:30,珠海,声入人心巡演,,音乐会
余笛,2019-04-30,-,线上,歌曲「书写中华」,,歌曲
王凯,2019-04-30,-,线上,歌曲「书写中华」,,歌曲
马佳,2019-04-30,-,线上,歌曲「书写中华」,,歌曲
蔡程昱,2019-04-30,-,线上,歌曲「征程」,,歌曲
李向哲,2019-05-01,15:00,广州,CICF米饭节音乐分享会,,其他
石凯,2019-05-01,15:00,广州,CICF米饭节音乐分享会,,其他
贾凡,2019-05-01,15:00,广州,CICF米饭节音乐分享会,,其他
马佳,2019-05-01,15:00,广州,CICF米饭节音乐分享会,,其他
星元,2019-05-01,19:30,宁波,我爱你中国·歌颂祖国70华诞大型交响音乐会,,音乐会
代玮,2019-05-02,19:30,湖南卫视,纪念五四运动100周年文艺晚会,,电视/直播
刘彬濠,2019-05-02,19:30,湖南卫视,纪念五四运动100周年文艺晚会,,电视/直播
星元,2019-05-02,19:30,湖南卫视,纪念五四运动100周年文艺晚会,,电视/直播
李向哲,2019-05-02,19:30,湖南卫视,纪念五四运动100周年文艺晚会,,电视/直播
李彦锋,2019-05-02,19:30,湖南卫视,纪念五四运动100周年文艺晚会,,电视/直播
李文豹,2019-05-02,19:30,湖南卫视,纪念五四运动100周年文艺晚会,,电视/直播
梁朋杰,2019-05-02,19:30,湖南卫视,纪念五四运动100周年文艺晚会,,电视/直播
石凯,2019-05-02,19:30,湖南卫视,纪念五四运动100周年文艺晚会,,电视/直播
蔡尧,2019-05-02,19:30,湖南卫视,纪念五四运动100周年文艺晚会,,电视/直播
蔡程昱,2019-05-02,19:30,湖南卫视,纪念五四运动100周年文艺晚会,,电视/直播
贾凡,2019-05-02,19:30,湖南卫视,纪念五四运动100周年文艺晚会,,电视/直播
陆宇鹏,2019-05-02,19:30,湖南卫视,纪念五四运动100周年文艺晚会,,电视/直播
陈博豪,2019-05-02,19:30,湖南卫视,纪念五四运动100周年文艺晚会,,电视/直播
鞠红川,2019-05-02,19:30,湖南卫视,纪念五四运动100周年文艺晚会,,电视/直播
马佳,2019-05-02,19:30,湖南卫视,纪念五四运动100周年文艺晚会,,电视/直播
高杨,2019-05-02,19:30,湖南卫视,纪念五四运动100周年文艺晚会,,电视/直播
郑云龙,2019-05-02,19:30,上海,漫长的告白,,舞台
周深,2019-05-02,20:00,爱奇艺,唱给世界听,,电视/直播
廖昌永,2019-05-02,20:00,CCTV1,经典咏流传,,电视/直播
郑云龙,2019-05-03,14:00,上海,漫长的告白,,舞台
郑云龙,2019-05-03,19:30,上海,漫长的告白,,舞台
洪之光,2019-05-03,19:30,北京,东方歌舞一枝花,,音乐会
仝卓,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
代玮,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
张超,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
星元,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
李琦,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
梁朋杰,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
王晰,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
石凯,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
简弘亦,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
翟李朔天,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
蔡尧,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
蔡程昱,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
贾凡,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
鞠红川,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
马佳,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
高天鹤,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
高杨,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
龚子棋,2019-05-03,19:30,成都,保利ART音乐节,,音乐会
王凯,2019-05-03,19:30,北京,国家大剧院驻院歌剧演员音乐会,,音乐会
郑云龙,2019-05-04,14:00,上海,漫长的告白,,舞台
翟李朔天,2019-05-04,19:30,深圳,深夜食堂,,舞台
郑云龙,2019-05-04,19:30,上海,漫长的告白,,舞台
王凯,2019-05-04,19:30,重庆,中国新生代·唱响经典,,音乐会
高天鹤,2019-05-04,19:30,重庆,中国新生代·唱响经典,,音乐会
陆宇鹏,2019-05-04,20:00,CCTV1,我们都是追梦人,,电视/直播
高天鹤,2019-05-04,22:00,湖南卫视,天天向上,,电视/直播
郑云龙,2019-05-05,14:00,上海,漫长的告白,,舞台
翟李朔天,2019-05-05,19:30,深圳,深夜食堂,,舞台
郑云龙,2019-05-05,19:30,上海,漫长的告白,,舞台
仝卓,2019-05-05,19:30,常州,声入人心巡演,,音乐会
张超,2019-05-05,19:30,常州,声入人心巡演,,音乐会
梁朋杰,2019-05-05,19:30,常州,声入人心巡演,,音乐会
鞠红川,2019-05-05,19:30,常州,声入人心巡演,,音乐会
马佳,2019-05-05,19:30,常州,声入人心巡演,,音乐会
高天鹤,2019-05-05,19:30,常州,声入人心巡演,,音乐会
龚子棋,2019-05-05,19:30,常州,声入人心巡演,,音乐会
李琦,2019-05-05,-,线上,歌曲「匠心」,,歌曲
王凯,2019-05-06,-,线上,歌曲「新新的北京」,,歌曲
仝卓,2019-05-07,19:30,合肥,声入人心巡演,,音乐会
代玮,2019-05-07,19:30,合肥,声入人心巡演,,音乐会
王晰,2019-05-07,19:30,合肥,声入人心巡演,,音乐会
蔡程昱,2019-05-07,19:30,合肥,声入人心巡演,,音乐会
贾凡,2019-05-07,19:30,合肥,声入人心巡演,,音乐会
鞠红川,2019-05-07,19:30,合肥,声入人心巡演,,音乐会
高天鹤,2019-05-07,19:30,合肥,声入人心巡演,,音乐会
张超,2019-05-09,19:30,武汉,声入人心巡演,,音乐会
星元,2019-05-09,19:30,武汉,声入人心巡演,,音乐会
李文豹,2019-05-09,19:30,武汉,声入人心巡演,,音乐会
石凯,2019-05-09,19:30,武汉,声入人心巡演,,音乐会
翟李朔天,2019-05-09,19:30,武汉,声入人心巡演,,音乐会
鞠红川,2019-05-09,19:30,武汉,声入人心巡演,,音乐会
马佳,2019-05-09,19:30,武汉,声入人心巡演,,音乐会
高杨,2019-05-09,19:30,武汉,声入人心巡演,,音乐会
周深,2019-05-09,20:00,爱奇艺,唱给世界听,,电视/直播
李琦,2019-05-09,-,线上,歌曲「反一号」,,歌曲
王晰,2019-05-10,-,线上,歌曲「亲爱的中国，我的爱」,,歌曲
简弘亦,2019-05-10,-,线上,歌曲「半夏」,,歌曲
阿云嘎,2019-05-10,-,线上,歌曲「我心所向」,,歌曲
余笛,2019-05-11,19:00,杭州,凯笛LUCK音乐会,,音乐会
王凯,2019-05-11,19:00,杭州,凯笛LUCK音乐会,,音乐会
翟李朔天,2019-05-11,19:30,合肥,深夜食堂,,舞台
李彦锋,2019-05-11,19:30,厦门,五弦跨界中提琴音乐会,,音乐会
仝卓,2019-05-11,19:30,长沙,声入人心巡演,,音乐会
张超,2019-05-11,19:30,长沙,声入人心巡演,,音乐会
蔡程昱,2019-05-11,19:30,长沙,声入人心巡演,,音乐会
郑云龙,2019-05-11,19:30,长沙,声入人心巡演,,音乐会
阿云嘎,2019-05-11,19:30,长沙,声入人心巡演,,音乐会
鞠红川,2019-05-11,19:30,长沙,声入人心巡演,,音乐会
马佳,2019-05-11,19:30,长沙,声入人心巡演,,音乐会
余笛,2019-05-11,20:00,CCTV1,经典咏流传,,电视/直播
廖佳琳,2019-05-11,20:00,CCTV1,经典咏流传,,电视/直播
廖昌永,2019-05-11,20:00,CCTV1,经典咏流传,,电视/直播
王凯,2019-05-11,20:00,CCTV1,经典咏流传,,电视/直播
简弘亦,2019-05-11,20:00,CCTV1,经典咏流传,,电视/直播
周深,2019-05-11,20:00,优酷视频,这！就是原创,,电视/直播
代玮,2019-05-12,19:30,长沙,声入人心巡演,,音乐会
周深,2019-05-12,19:30,长沙,声入人心巡演,,音乐会
王晰,2019-05-12,19:30,长沙,声入人心巡演,,音乐会
石凯,2019-05-12,19:30,长沙,声入人心巡演,,音乐会
蔡程昱,2019-05-12,19:30,长沙,声入人心巡演,,音乐会
阿云嘎,2019-05-12,19:30,长沙,声入人心巡演,,音乐会
高杨,2019-05-12,19:30,长沙,声入人心巡演,,音乐会
张超,2019-05-14,19:30,重庆,声入人心巡演,,音乐会
方书剑,2019-05-14,19:30,重庆,声入人心巡演,,音乐会
贾凡,2019-05-14,19:30,重庆,声入人心巡演,,音乐会
鞠红川,2019-05-14,19:30,重庆,声入人心巡演,,音乐会
马佳,2019-05-14,19:30,重庆,声入人心巡演,,音乐会
高杨,2019-05-14,19:30,重庆,声入人心巡演,,音乐会
龚子棋,2019-05-14,19:30,重庆,声入人心巡演,,音乐会
王凯,2019-05-14,-,线上,歌曲「江岛恋歌」,,歌曲
李琦,2019-05-15,-,线上,歌曲「邀月」,,歌曲
郑云龙,2019-05-16,19:30,青岛,信,,舞台
周深,2019-05-16,20:00,爱奇艺,唱给世界听,,电视/直播
郑云龙,2019-05-17,19:30,青岛,信,,舞台
方书剑,2019-05-17,20:10,湖南卫视,巅峰之夜,,电视/直播
余笛,2019-05-17,-,线上,歌曲「你路旁的树」,,歌曲
蔡程昱,2019-05-17,-,线上,歌曲「养你才是最宠的告白」,,歌曲
鞠红川,2019-05-17,-,线上,歌曲「养你才是最宠的告白」,,歌曲
高天鹤,2019-05-17,-,线上,歌曲「养你才是最宠的告白」,,歌曲
方书剑,2019-05-18,14:30,上海,辰山草地广播音乐节,,音乐会
郑云龙,2019-05-18,19:30,青岛,信,,舞台
金圣权,2019-05-18,19:30,纽约,我，堂吉诃德,,舞台
周深,2019-05-18,19:30,上海,深龄其境,,音乐会
王晰,2019-05-19,12:00,芒果TV,童言有计,,电视/直播
郑云龙,2019-05-19,14:30,青岛,信,,舞台
金圣权,2019-05-19,19:30,纽约,我，堂吉诃德,,舞台
高天鹤,2019-05-19,22:00,湖南卫视,天天向上,,电视/直播
代玮,2019-05-20,19:30,杭州,声入人心巡演,,音乐会
李向哲,2019-05-20,19:30,杭州,声入人心巡演,,音乐会
蔡程昱,2019-05-20,19:30,杭州,声入人心巡演,,音乐会
贾凡,2019-05-20,19:30,杭州,声入人心巡演,,音乐会
阿云嘎,2019-05-20,19:30,杭州,声入人心巡演,,音乐会
陆宇鹏,2019-05-20,19:30,杭州,声入人心巡演,,音乐会
黄子弘凡,2019-05-20,19:30,杭州,声入人心巡演,,音乐会
龚子棋,2019-05-20,19:30,杭州,声入人心巡演,,音乐会
刘彬濠,2019-05-20,-,线上,歌曲「一生所爱」,,歌曲
李琦,2019-05-21,-,线上,歌曲「最好的爱」,,歌曲
方书剑,2019-05-22,19:30,上海,我的遗愿清单,,舞台
刘彬濠,2019-05-22,19:30,厦门,声入人心巡演,,音乐会
张超,2019-05-22,19:30,厦门,声入人心巡演,,音乐会
梁朋杰,2019-05-22,19:30,厦门,声入人心巡演,,音乐会
洪之光,2019-05-22,19:30,厦门,声入人心巡演,,音乐会
翟李朔天,2019-05-22,19:30,厦门,声入人心巡演,,音乐会
鞠红川,2019-05-22,19:30,厦门,声入人心巡演,,音乐会
马佳,2019-05-22,19:30,厦门,声入人心巡演,,音乐会
高天鹤,2019-05-22,19:30,厦门,声入人心巡演,,音乐会
余笛,2019-05-23,18:30,天津,南开大学力量之声音乐分享会,,音乐会
周深,2019-05-23,20:00,爱奇艺,唱给世界听,,电视/直播
陆宇鹏,2019-05-23,-,线上,歌曲「你是我遥望的一颗星」,,歌曲
方书剑,2019-05-24,19:30,上海,我的遗愿清单,,舞台
简弘亦,2019-05-24,20:00,郑州,冰淇淋音乐节,,音乐会
贾凡,2019-05-24,20:10,湖南卫视,巅峰之夜,,电视/直播
仝卓,2019-05-24,22:00,湖南卫视,向往的生活,,电视/直播
黄子弘凡,2019-05-24,22:00,湖南卫视,向往的生活,,电视/直播
李琦,2019-05-24,-,线上,歌曲「红尘相看」,,歌曲
周深,2019-05-25,19:00,北京,品冠演唱会,,音乐会
仝卓,2019-05-25,19:30,上海,云上之声,,音乐会
余笛,2019-05-25,19:30,上海,云上之声,,音乐会
贾凡,2019-05-25,19:30,上海,云上之声,,音乐会
郑云龙,2019-05-25,19:30,上海,云上之声,,音乐会
阿云嘎,2019-05-25,19:30,上海,云上之声,,音乐会
马佳,2019-05-25,19:30,上海,云上之声,,音乐会
刘彬濠,2019-05-25,21:05,北京卫视,中歌会,,电视/直播
王晰,2019-05-26,12:00,芒果TV,童言有计,,电视/直播
方书剑,2019-05-26,14:00,上海,我的遗愿清单,,舞台
方书剑,2019-05-26,19:30,上海,我的遗愿清单,,舞台
仝卓,2019-05-26,19:30,上海,云上之声,,音乐会
余笛,2019-05-26,19:30,上海,云上之声,,音乐会
贾凡,2019-05-26,19:30,上海,云上之声,,音乐会
郑云龙,2019-05-26,19:30,上海,云上之声,,音乐会
阿云嘎,2019-05-26,19:30,上海,云上之声,,音乐会
马佳,2019-05-26,19:30,上海,云上之声,,音乐会
张超,2019-05-26,19:30,无锡,声入人心巡演,,音乐会
李琦,2019-05-26,19:30,无锡,声入人心巡演,,音乐会
洪之光,2019-05-26,19:30,无锡,声入人心巡演,,音乐会
翟李朔天,2019-05-26,19:30,无锡,声入人心巡演,,音乐会
蔡程昱,2019-05-26,19:30,无锡,声入人心巡演,,音乐会
鞠红川,2019-05-26,19:30,无锡,声入人心巡演,,音乐会
高天鹤,2019-05-26,19:30,无锡,声入人心巡演,,音乐会
黄子弘凡,2019-05-26,19:30,无锡,声入人心巡演,,音乐会
王凯,2019-05-26,21:43,CCTV15,音乐公开课,,电视/直播
鞠红川,2019-05-26,21:43,CCTV15,音乐公开课,,电视/直播
高天鹤,2019-05-26,22:00,湖南卫视,天天向上,,电视/直播
仝卓,2019-05-28,19:30,南京,声入人心巡演,,音乐会
张超,2019-05-28,19:30,南京,声入人心巡演,,音乐会
方书剑,2019-05-28,19:30,南京,声入人心巡演,,音乐会
李琦,2019-05-28,19:30,南京,声入人心巡演,,音乐会
梁朋杰,2019-05-28,19:30,南京,声入人心巡演,,音乐会
贾凡,2019-05-28,19:30,南京,声入人心巡演,,音乐会
马佳,2019-05-28,19:30,南京,声入人心巡演,,音乐会
黄子弘凡,2019-05-28,19:30,南京,声入人心巡演,,音乐会
星元,2019-05-28,-,线上,歌曲「云想衣裳花想容」,,歌曲
王凯,2019-05-30,19:30,北京,白雪公主,,舞台
周深,2019-05-30,20:00,爱奇艺,唱给世界听,,电视/直播
仝卓,2019-05-31,19:30,宁波,声入人心巡演,,音乐会
代玮,2019-05-31,19:30,宁波,声入人心巡演,,音乐会
廖佳琳,2019-05-31,19:30,宁波,声入人心巡演,,音乐会
翟李朔天,2019-05-31,19:30,宁波,声入人心巡演,,音乐会
贾凡,2019-05-31,19:30,宁波,声入人心巡演,,音乐会
马佳,2019-05-31,19:30,宁波,声入人心巡演,,音乐会
高杨,2019-05-31,19:30,宁波,声入人心巡演,,音乐会
黄子弘凡,2019-05-31,19:30,宁波,声入人心巡演,,音乐会
仝卓,2019-05-31,22:00,湖南卫视,向往的生活,,电视/直播
黄子弘凡,2019-05-31,22:00,湖南卫视,向往的生活,,电视/直播
王晰,2019-05-31,-,线上,歌曲「云一定知道」,,歌曲
阿云嘎,2019-05-31,-,线上,歌曲「秣马」,,歌曲
王凯,2019-06-01,15:00,北京,白雪公主,,舞台
王凯,2019-06-01,19:30,北京,白雪公主,,舞台
仝卓,2019-06-01,20:06,CCTV1,六一晚会,,电视/直播
廖昌永,2019-06-01,20:06,CCTV1,六一晚会,,电视/直播
蔡程昱,2019-06-01,20:06,CCTV1,六一晚会,,电视/直播
鞠红川,2019-06-01,20:06,CCTV1,六一晚会,,电视/直播
高天鹤,2019-06-01,20:06,CCTV1,六一晚会,,电视/直播
蔡程昱,2019-06-01,-,线上,歌曲「葫芦娃」,,歌曲
郑云龙,2019-06-01,-,线上,歌曲「葫芦娃」,,歌曲
阿云嘎,2019-06-01,-,线上,歌曲「葫芦娃」,,歌曲
鞠红川,2019-06-01,-,线上,歌曲「葫芦娃」,,歌曲
王晰,2019-06-02,12:00,芒果TV,童言有计,,电视/直播
周深,2019-06-02,19:00,悉尼,唱给世界听,,音乐会
王晰,2019-06-02,19:30,澳门,乐华十周年家族演唱会,,音乐会
仝卓,2019-06-02,19:30,上海,声入人心巡演,,音乐会
张超,2019-06-02,19:30,上海,声入人心巡演,,音乐会
蔡程昱,2019-06-02,19:30,上海,声入人心巡演,,音乐会
贾凡,2019-06-02,19:30,上海,声入人心巡演,,音乐会
郑云龙,2019-06-02,19:30,上海,声入人心巡演,,音乐会
阿云嘎,2019-06-02,19:30,上海,声入人心巡演,,音乐会
鞠红川,2019-06-02,19:30,上海,声入人心巡演,,音乐会
马佳,2019-06-02,19:30,上海,声入人心巡演,,音乐会
高天鹤,2019-06-02,19:30,上海,声入人心巡演,,音乐会
高天鹤,2019-06-02,22:00,湖南卫视,天天向上,,电视/直播
石凯,2019-06-05,-,STARBOX,电子刊发售,,其他
梁朋杰,2019-06-06,19:30,上海,泰爱你,,舞台
翟李朔天,2019-06-06,19:30,上海,泰爱你,,舞台
周深,2019-06-06,20:00,爱奇艺,唱给世界听,,电视/直播
周深,2019-06-06,-,北京,半夏的纪念·北京大学生影像展,,其他
仝卓,2019-06-06,-,线上,歌曲「神奇的汉字」,,歌曲
余笛,2019-06-07,19:30,CCTV3,最潮是端午,,电视/直播
廖佳琳,2019-06-07,19:30,CCTV3,最潮是端午,,电视/直播
王凯,2019-06-07,19:30,CCTV3,最潮是端午,,电视/直播
简弘亦,2019-06-07,19:30,CCTV3,最潮是端午,,电视/直播
梁朋杰,2019-06-07,19:30,上海,泰爱你,,舞台
翟李朔天,2019-06-07,19:30,上海,泰爱你,,舞台
王晰,2019-06-07,19:30,杭州,Cherish珍晰,,音乐会
蔡尧,2019-06-07,19:30,杭州,Cherish珍晰,,音乐会
方书剑,2019-06-08,14:30,长沙,我的遗愿清单,,舞台
梁朋杰,2019-06-08,14:30,上海,泰爱你,,舞台
翟李朔天,2019-06-08,14:30,上海,泰爱你,,舞台
周深,2019-06-08,18:30,北京,中国TOP排行榜2018年度颁奖晚会,,其他
梁朋杰,2019-06-08,19:30,上海,泰爱你,,舞台
翟李朔天,2019-06-08,19:30,上海,泰爱你,,舞台
王晰,2019-06-08,19:30,北京,你眼里的蓝,,音乐会
贾凡,2019-06-08,19:30,北京,你眼里的蓝,,音乐会
马佳,2019-06-08,19:30,北京,你眼里的蓝,,音乐会
高杨,2019-06-08,19:30,北京,你眼里的蓝,,音乐会
方书剑,2019-06-08,20:00,长沙,我的遗愿清单,,舞台
仝卓,2019-06-08,20:20,湖南卫视,快乐大本营,,电视/直播
王晰,2019-06-09,12:00,芒果TV,童言有计,,电视/直播
梁朋杰,2019-06-09,19:30,上海,泰爱你,,舞台
翟李朔天,2019-06-09,19:30,上海,泰爱你,,舞台
王晰,2019-06-09,19:30,石家庄,你眼里的蓝,,音乐会
贾凡,2019-06-09,19:30,石家庄,你眼里的蓝,,音乐会
马佳,2019-06-09,19:30,石家庄,你眼里的蓝,,音乐会
高杨,2019-06-09,19:30,石家庄,你眼里的蓝,,音乐会
王凯,2019-06-09,19:30,北京,国家大剧院驻院歌剧演员音乐会,,音乐会
洪之光,2019-06-09,20:00,海口,美丽中国,,舞台
高天鹤,2019-06-09,22:00,湖南卫视,天天向上,,电视/直播
周深,2019-06-09,-,STARBOX,电子刊发售,,其他
仝卓,2019-06-10,19:30,湖南卫视,神奇的汉字,,电视/直播
洪之光,2019-06-10,20:00,海口,美丽中国,,舞台
余笛,2019-06-11,18:30,北京,互联网影视精品盛典,,其他
洪之光,2019-06-11,19:00,太原,高雅艺术进校园,,音乐会
仝卓,2019-06-11,19:30,湖南卫视,神奇的汉字,,电视/直播
周深,2019-06-11,-,线上,歌曲「拙慕」,,歌曲
蔡程昱,2019-06-11,-,线上,歌曲「那就这样吧」,,歌曲
仝卓,2019-06-12,19:30,湖南卫视,神奇的汉字,,电视/直播
洪之光,2019-06-12,19:30,太原,高雅艺术进校园,,音乐会
周深,2019-06-12,20:00,新加坡,客逢狮城献温情·慈善演唱会,,音乐会
龚子棋,2019-06-12,-,STARBOX,电子刊发售,,其他
洪之光,2019-06-13,19:00,太原,高雅艺术进校园,,音乐会
仝卓,2019-06-13,19:30,湖南卫视,神奇的汉字,,电视/直播
周深,2019-06-13,20:00,爱奇艺,唱给世界听,,电视/直播
洪之光,2019-06-14,19:00,太原,高雅艺术进校园,,音乐会
王晰,2019-06-14,19:30,成都,你眼里的蓝,,音乐会
